Entry,Entry Name
P31391,SSR4_HUMAN
P31415,CASQ1_HUMAN
P31431,SDC4_HUMAN
P31483,TIA1_HUMAN
P31512,FMO4_HUMAN
P31513,FMO3_HUMAN
P31629,ZEP2_HUMAN
P31639,SC5A2_HUMAN
P31641,SC6A6_HUMAN
P31644,GBRA5_HUMAN
P31645,SC6A4_HUMAN
P31689,DNJA1_HUMAN
P31749,AKT1_HUMAN
P31751,AKT2_HUMAN
P31785,IL2RG_HUMAN
P31930,QCR1_HUMAN
P31937,3HIDH_HUMAN
P31939,PUR9_HUMAN
P31941,ABC3A_HUMAN
P31942,HNRH3_HUMAN
P31943,HNRH1_HUMAN
P31944,CASPE_HUMAN
P31946,1433B_HUMAN
P31947,1433S_HUMAN
P31948,STIP1_HUMAN
P31949,S10AB_HUMAN
P31994,FCG2B_HUMAN
P31995,FCG2C_HUMAN
P31997,CEAM8_HUMAN
P32004,L1CAM_HUMAN
P32019,I5P2_HUMAN
P32119,PRDX2_HUMAN
P32121,ARRB2_HUMAN
P32189,GLPK_HUMAN
P32238,CCKAR_HUMAN
P32239,GASR_HUMAN
P32241,VIPR1_HUMAN
P32242,OTX1_HUMAN
P32243,OTX2_HUMAN
P32245,MC4R_HUMAN
P32246,CCR1_HUMAN
P32247,BRS3_HUMAN
P32248,CCR7_HUMAN
P32249,GP183_HUMAN
P32297,ACHA3_HUMAN
P32298,GRK4_HUMAN
P32302,CXCR5_HUMAN
P32320,CDD_HUMAN
P32321,DCTD_HUMAN
P32322,P5CR1_HUMAN
P32418,NAC1_HUMAN
P32455,GBP1_HUMAN
P32456,GBP2_HUMAN
P32519,ELF1_HUMAN
P32745,SSR3_HUMAN
P32754,HPPD_HUMAN
P32780,TF2H1_HUMAN
P32856,STX2_HUMAN
P32881,IFNA8_HUMAN
P32926,DSG3_HUMAN
P32927,IL3RB_HUMAN
P32929,CGL_HUMAN
P32942,ICAM3_HUMAN
P32969,RL9_HUMAN
P32970,CD70_HUMAN
P32971,TNFL8_HUMAN
P33076,C2TA_HUMAN
P33121,ACSL1_HUMAN
P33151,CADH5_HUMAN
P33176,KINH_HUMAN
P33240,CSTF2_HUMAN
P33241,LSP1_HUMAN
P33260,CP2CI_HUMAN
P33261,CP2CJ_HUMAN
P33316,DUT_HUMAN
P33402,GCYA2_HUMAN
P33527,MRP1_HUMAN
P33681,CD80_HUMAN
P33763,S10A5_HUMAN
P33764,S10A3_HUMAN
P33778,H2B1B_HUMAN
P33897,ABCD1_HUMAN
P33908,MA1A1_HUMAN
P33947,ERD22_HUMAN
P33981,TTK_HUMAN
P33991,MCM4_HUMAN
P33992,MCM5_HUMAN
P33993,MCM7_HUMAN
P34059,GALNS_HUMAN
P34096,RNAS4_HUMAN
P34130,NTF4_HUMAN
P34741,SDC2_HUMAN
P34810,CD68_HUMAN
P34896,GLYC_HUMAN
P34897,GLYM_HUMAN
P34903,GBRA3_HUMAN
P34910,EVI2B_HUMAN
P34913,HYES_HUMAN
P34925,RYK_HUMAN
P34931,HS71L_HUMAN
P34932,HSP74_HUMAN
P34947,GRK5_HUMAN
P34949,MPI_HUMAN
P34969,5HT7R_HUMAN
P34972,CNR2_HUMAN
P34981,TRFR_HUMAN
P34982,OR1D2_HUMAN
P34998,CRFR1_HUMAN
P35030,TRY3_HUMAN
P35052,GPC1_HUMAN
P35070,BTC_HUMAN
P35080,PROF2_HUMAN
P35125,UBP6_HUMAN
P35212,CXA4_HUMAN
P35218,CAH5A_HUMAN
P35219,CAH8_HUMAN
P35221,CTNA1_HUMAN
P35222,CTNB1_HUMAN
P35225,IL13_HUMAN
P35226,BMI1_HUMAN
P35227,PCGF2_HUMAN
P35228,NOS2_HUMAN
P35232,PHB1_HUMAN
P35236,PTN7_HUMAN
P35237,SPB6_HUMAN
P35240,MERL_HUMAN
P35241,RADI_HUMAN
P35243,RECO_HUMAN
P35244,RFA3_HUMAN
P35247,SFTPD_HUMAN
P35249,RFC4_HUMAN
P35250,RFC2_HUMAN
P35251,RFC1_HUMAN
P35268,RL22_HUMAN
P35269,T2FA_HUMAN
P35270,SPRE_HUMAN
P35318,ADML_HUMAN
P35321,SPR1A_HUMAN
P35326,SPR2A_HUMAN
P35346,SSR5_HUMAN
P35348,ADA1A_HUMAN
P35354,PGH2_HUMAN
P35367,HRH1_HUMAN
P35368,ADA1B_HUMAN
P35372,OPRM_HUMAN
P35398,RORA_HUMAN
P35408,PE2R4_HUMAN
P35414,APJ_HUMAN
P35442,TSP2_HUMAN
P35443,TSP4_HUMAN
P35452,HXD12_HUMAN
P35453,HXD13_HUMAN
P35462,DRD3_HUMAN
P35475,IDUA_HUMAN
P35498,SCN1A_HUMAN
P35499,SCN4A_HUMAN
P35503,UD13_HUMAN
P35504,UD15_HUMAN
P35520,CBS_HUMAN
P35523,CLCN1_HUMAN
P35527,K1C9_HUMAN
P35548,MSX2_HUMAN
P35555,FBN1_HUMAN
P35556,FBN2_HUMAN
P35557,HXK4_HUMAN
P35558,PCKGC_HUMAN
P35568,IRS1_HUMAN
P35573,GDE_HUMAN
P35575,G6PC1_HUMAN
P35579,MYH9_HUMAN
P35580,MYH10_HUMAN
P35590,TIE1_HUMAN
P35606,COPB2_HUMAN
P35609,ACTN2_HUMAN
P35610,SOAT1_HUMAN
P35611,ADDA_HUMAN
P35612,ADDB_HUMAN
P35613,BASI_HUMAN
P35625,TIMP3_HUMAN
P35626,ARBK2_HUMAN
P35637,FUS_HUMAN
P35638,DDIT3_HUMAN
P35658,NU214_HUMAN
P35659,DEK_HUMAN
P35670,ATP7B_HUMAN
P35680,HNF1B_HUMAN
P35711,SOX5_HUMAN
P35712,SOX6_HUMAN
P35713,SOX18_HUMAN
P35716,SOX11_HUMAN
P35749,MYH11_HUMAN
P35754,GLRX1_HUMAN
P35790,CHKA_HUMAN
P35813,PPM1A_HUMAN
P35858,ALS_HUMAN
P35869,AHR_HUMAN
P35900,K1C20_HUMAN
P35908,K22E_HUMAN
P35913,PDE6B_HUMAN
P35914,HMGCL_HUMAN
P35916,VGFR3_HUMAN
P35968,VGFR2_HUMAN
P35998,PRS7_HUMAN
P36021,MOT8_HUMAN
P36222,CH3L1_HUMAN
P36268,GGT2_HUMAN
P36269,GGT5_HUMAN
P36382,CXA5_HUMAN
P36383,CXG1_HUMAN
P36402,TCF7_HUMAN
P36404,ARL2_HUMAN
P36405,ARL3_HUMAN
P36406,TRI23_HUMAN
P36507,MP2K2_HUMAN
P36508,ZNF76_HUMAN
P36542,ATPG_HUMAN
P36543,VATE1_HUMAN
P36544,ACHA7_HUMAN
P36551,HEM6_HUMAN
P36575,ARRC_HUMAN
P36578,RL4_HUMAN
P36639,8ODP_HUMAN
P36776,LONM_HUMAN
P36871,PGM1_HUMAN
P36873,PP1G_HUMAN
P36888,FLT3_HUMAN
P36894,BMR1A_HUMAN
P36896,ACV1B_HUMAN
P36897,TGFR1_HUMAN
P36941,TNR3_HUMAN
P36952,SPB5_HUMAN
P36954,RPB9_HUMAN
P36955,PEDF_HUMAN
P36956,SRBP1_HUMAN
P36957,ODO2_HUMAN
P36959,GMPR1_HUMAN
P36969,GPX4_HUMAN
P36980,FHR2_HUMAN
P37023,ACVL1_HUMAN
P37058,DHB3_HUMAN
P37059,DHB2_HUMAN
P37088,SCNNA_HUMAN
P37108,SRP14_HUMAN
P37173,TGFR2_HUMAN
P37198,NUP62_HUMAN
P37231,PPARG_HUMAN
P37235,HPCL1_HUMAN
P37268,FDFT_HUMAN
P37275,ZEB1_HUMAN
P37287,PIGA_HUMAN
P37288,V1AR_HUMAN
P37802,TAGL2_HUMAN
P37837,TALDO_HUMAN
P37840,SYUA_HUMAN
P38117,ETFB_HUMAN
P38159,RBMX_HUMAN
P38398,BRCA1_HUMAN
P38405,GNAL_HUMAN
P38432,COIL_HUMAN
P38435,VKGC_HUMAN
P38484,INGR2_HUMAN
P38567,HYALP_HUMAN
P38570,ITAE_HUMAN
P38571,LICH_HUMAN
P38606,VATA_HUMAN
P38646,GRP75_HUMAN
P38919,IF4A3_HUMAN
P38935,SMBP2_HUMAN
P38936,CDN1A_HUMAN
P39019,RS19_HUMAN
P39023,RL3_HUMAN
P39059,COFA1_HUMAN
P39060,COIA1_HUMAN
P39086,GRIK1_HUMAN
P39210,MPV17_HUMAN
P39656,OST48_HUMAN
P39687,AN32A_HUMAN
P39748,FEN1_HUMAN
P39877,PA2G5_HUMAN
P39880,CUX1_HUMAN
P39900,MMP12_HUMAN
P39905,GDNF_HUMAN
P40121,CAPG_HUMAN
P40123,CAP2_HUMAN
P40126,TYRP2_HUMAN
P40145,ADCY8_HUMAN
P40189,IL6RB_HUMAN
P40197,GPV_HUMAN
P40198,CEAM3_HUMAN
P40199,CEAM6_HUMAN
P40200,TACT_HUMAN
P40222,TXLNA_HUMAN
P40225,TPO_HUMAN
P40227,TCPZ_HUMAN
P40238,TPOR_HUMAN
P40259,CD79B_HUMAN
P40261,NNMT_HUMAN
P40305,IFI27_HUMAN
P40306,PSB10_HUMAN
P40337,VHL_HUMAN
P40394,ADH7_HUMAN
P40424,PBX1_HUMAN
P40425,PBX2_HUMAN
P40426,PBX3_HUMAN
P40429,RL13A_HUMAN
P40616,ARL1_HUMAN
P40617,ARL4A_HUMAN
P40692,MLH1_HUMAN
P40763,STAT3_HUMAN
P40818,UBP8_HUMAN
P40855,PEX19_HUMAN
P40879,S26A3_HUMAN
P40925,MDHC_HUMAN
P40926,MDHM_HUMAN
P40933,IL15_HUMAN
P40937,RFC5_HUMAN
P40938,RFC3_HUMAN
P40939,ECHA_HUMAN
P40967,PMEL_HUMAN
P41002,CCNF_HUMAN
P41091,IF2G_HUMAN
P41134,ID1_HUMAN
P41143,OPRD_HUMAN
P41145,OPRK_HUMAN
P41146,OPRX_HUMAN
P41159,LEP_HUMAN
P41161,ETV5_HUMAN
P41162,ETV3_HUMAN
P41180,CASR_HUMAN
P41181,AQP2_HUMAN
P41182,BCL6_HUMAN
P41208,CETN2_HUMAN
P41212,ETV6_HUMAN
P41214,EIF2D_HUMAN
P41217,OX2G_HUMAN
P41218,MNDA_HUMAN
P41219,PERI_HUMAN
P41220,RGS2_HUMAN
P41221,WNT5A_HUMAN
P41222,PTGDS_HUMAN
P41223,BUD31_HUMAN
P41225,SOX3_HUMAN
P41226,UBA7_HUMAN
P41227,NAA10_HUMAN
P41229,KDM5C_HUMAN
P41231,P2RY2_HUMAN
P41235,HNF4A_HUMAN
P41236,IPP2_HUMAN
P41238,ABEC1_HUMAN
P41240,CSK_HUMAN
P41247,PLPL4_HUMAN
P41250,GARS_HUMAN
P41252,SYIC_HUMAN
P41271,NBL1_HUMAN
P41273,TNFL9_HUMAN
P41279,M3K8_HUMAN
P41439,FOLR3_HUMAN
P41440,S19A1_HUMAN
P41567,EIF1_HUMAN
P41586,PACR_HUMAN
P41587,VIPR2_HUMAN
P41594,GRM5_HUMAN
P41595,5HT2B_HUMAN
P41597,CCR2_HUMAN
P41732,TSN7_HUMAN
P41743,KPCI_HUMAN
P41968,MC3R_HUMAN
P41970,ELK3_HUMAN
P42025,ACTY_HUMAN
P42081,CD86_HUMAN
P42126,ECI1_HUMAN
P42127,ASIP_HUMAN
P42166,LAP2A_HUMAN
P42167,LAP2B_HUMAN
P42224,STAT1_HUMAN
P42226,STAT6_HUMAN
P42229,STA5A_HUMAN
P42261,GRIA1_HUMAN
P42262,GRIA2_HUMAN
P42263,GRIA3_HUMAN
P42285,MTREX_HUMAN
P42330,AK1C3_HUMAN
P42331,RHG25_HUMAN
P42336,PK3CA_HUMAN
P42338,PK3CB_HUMAN
P42345,MTOR_HUMAN
P42356,PI4KA_HUMAN
P42566,EPS15_HUMAN
P42568,AF9_HUMAN
P42574,CASP3_HUMAN
P42575,CASP2_HUMAN
P42658,DPP6_HUMAN
P42677,RS27_HUMAN
P42679,MATK_HUMAN
P42680,TEC_HUMAN
P42681,TXK_HUMAN
P42684,ABL2_HUMAN
P42685,FRK_HUMAN
P42694,HELZ_HUMAN
P42695,CNDD3_HUMAN
P42701,I12R1_HUMAN
P42702,LIFR_HUMAN
P42704,LPPRC_HUMAN
P42765,THIM_HUMAN
P42766,RL35_HUMAN
P42768,WASP_HUMAN
P42771,CDN2A_HUMAN
P42772,CDN2B_HUMAN
P42773,CDN2C_HUMAN
P42785,PCP_HUMAN
P42830,CXCL5_HUMAN
P42857,NSG1_HUMAN
P42858,HD_HUMAN
P42892,ECE1_HUMAN
P42898,MTHR_HUMAN
P43003,EAA1_HUMAN
P43004,EAA2_HUMAN
P43005,EAA3_HUMAN
P43007,SATT_HUMAN
P43026,GDF5_HUMAN
P43034,LIS1_HUMAN
P43080,GUC1A_HUMAN
P43088,PF2R_HUMAN
P43115,PE2R3_HUMAN
P43119,PI2R_HUMAN
P43121,MUC18_HUMAN
P43146,DCC_HUMAN
P43155,CACP_HUMAN
P43166,CAH7_HUMAN
P43220,GLP1R_HUMAN
P43234,CATO_HUMAN
P43235,CATK_HUMAN
P43243,MATR3_HUMAN
P43246,MSH2_HUMAN
P43250,GRK6_HUMAN
P43251,BTD_HUMAN
P43268,ETV4_HUMAN
P43304,GPDM_HUMAN
P43307,SSRA_HUMAN
P43320,CRBB2_HUMAN
P43351,RAD52_HUMAN
P43353,AL3B1_HUMAN
P43354,NR4A2_HUMAN
P43355,MAGA1_HUMAN
P43356,MAGA2_HUMAN
P43357,MAGA3_HUMAN
P43358,MAGA4_HUMAN
P43360,MAGA6_HUMAN
P43361,MAGA8_HUMAN
P43364,MAGAB_HUMAN
P43365,MAGAC_HUMAN
P43378,PTN9_HUMAN
P43403,ZAP70_HUMAN
P43405,KSYK_HUMAN
P43487,RANG_HUMAN
P43489,TNR4_HUMAN
P43490,NAMPT_HUMAN
P43626,KI2L1_HUMAN
P43628,KI2L3_HUMAN
P43629,KI3L1_HUMAN
P43630,KI3L2_HUMAN
P43631,KI2S2_HUMAN
P43632,KI2S4_HUMAN
P43652,AFAM_HUMAN
P43657,LPAR6_HUMAN
P43681,ACHA4_HUMAN
P43686,PRS6B_HUMAN
P43694,GATA4_HUMAN
P43699,NKX21_HUMAN
P43897,EFTS_HUMAN
P45378,TNNT3_HUMAN
P45379,TNNT2_HUMAN
P45381,ACY2_HUMAN
P45452,MMP13_HUMAN
P45844,ABCG1_HUMAN
P45877,PPIC_HUMAN
P45880,VDAC2_HUMAN
P45954,ACDSB_HUMAN
P45973,CBX5_HUMAN
P45974,UBP5_HUMAN
P45983,MK08_HUMAN
P45984,MK09_HUMAN
P45985,MP2K4_HUMAN
P46013,KI67_HUMAN
P46019,KPB2_HUMAN
P46020,KPB1_HUMAN
P46059,S15A1_HUMAN
P46060,RAGP1_HUMAN
P46063,RECQ1_HUMAN
P46087,NOP2_HUMAN
P46089,GPR3_HUMAN
P46091,CML2_HUMAN
P46092,CCR10_HUMAN
P46093,GPR4_HUMAN
P46098,5HT3A_HUMAN
P46100,ATRX_HUMAN
P46108,CRK_HUMAN
P46109,CRKL_HUMAN
P46199,IF2M_HUMAN
P46379,BAG6_HUMAN
P46439,GSTM5_HUMAN
P46459,NSF_HUMAN
P46527,CDN1B_HUMAN
P46531,NOTC1_HUMAN
P46597,ASMT_HUMAN
P46663,BKRB1_HUMAN
P46695,IEX1_HUMAN
P46721,SO1A2_HUMAN
P46734,MP2K3_HUMAN
P46736,BRCC3_HUMAN
P46776,RL27A_HUMAN
P46777,RL5_HUMAN
P46778,RL21_HUMAN
P46779,RL28_HUMAN
P46781,RS9_HUMAN
P46782,RS5_HUMAN
P46783,RS10_HUMAN
P46821,MAP1B_HUMAN
P46926,GNPI1_HUMAN
P46934,NEDD4_HUMAN
P46937,YAP1_HUMAN
P46939,UTRN_HUMAN
P46940,IQGA1_HUMAN
P46952,3HAO_HUMAN
P46976,GLYG_HUMAN
P46977,STT3A_HUMAN
P47211,GALR1_HUMAN
P47224,MSS4_HUMAN
P47710,CASA1_HUMAN
P47712,PA24A_HUMAN
P47736,RPGP1_HUMAN
P47755,CAZA2_HUMAN
P47756,CAPZB_HUMAN
P47804,RGR_HUMAN
P47813,IF1AX_HUMAN
P47869,GBRA2_HUMAN
P47870,GBRB2_HUMAN
P47871,GLR_HUMAN
P47872,SCTR_HUMAN
P47895,AL1A3_HUMAN
P47897,SYQ_HUMAN
P47898,5HT5A_HUMAN
P47900,P2RY1_HUMAN
P47901,V1BR_HUMAN
P47902,CDX1_HUMAN
P47914,RL29_HUMAN
P47928,ID4_HUMAN
P47929,LEG7_HUMAN
P47974,TISD_HUMAN
P47985,UCRI_HUMAN
P47989,XDH_HUMAN
P47992,XCL1_HUMAN
P48023,TNFL6_HUMAN
P48029,SC6A8_HUMAN
P48039,MTR1A_HUMAN
P48047,ATPO_HUMAN
P48048,KCNJ1_HUMAN
P48050,KCNJ4_HUMAN
P48051,KCNJ6_HUMAN
P48052,CBPA2_HUMAN
P48058,GRIA4_HUMAN
P48059,LIMS1_HUMAN
P48061,SDF1_HUMAN
P48065,S6A12_HUMAN
P48066,S6A11_HUMAN
P48067,SC6A9_HUMAN
P48145,NPBW1_HUMAN
P48146,NPBW2_HUMAN
P48147,PPCE_HUMAN
P48163,MAOX_HUMAN
P48165,CXA8_HUMAN
P48167,GLRB_HUMAN
P48169,GBRA4_HUMAN
P48200,IREB2_HUMAN
P48201,AT5G3_HUMAN
P48230,T4S4_HUMAN
P48304,REG1B_HUMAN
P48307,TFPI2_HUMAN
P48357,LEPR_HUMAN
P48378,RFX2_HUMAN
P48380,RFX3_HUMAN
P48382,RFX5_HUMAN
P48426,PI42A_HUMAN
P48431,SOX2_HUMAN
P48436,SOX9_HUMAN
P48443,RXRG_HUMAN
P48444,COPD_HUMAN
P48448,AL3B2_HUMAN
P48449,LSS_HUMAN
P48454,PP2BC_HUMAN
P48506,GSH1_HUMAN
P48507,GSH0_HUMAN
P48509,CD151_HUMAN
P48539,PCP4_HUMAN
P48544,KCNJ5_HUMAN
P48546,GIPR_HUMAN
P48547,KCNC1_HUMAN
P48549,KCNJ3_HUMAN
P48551,INAR2_HUMAN
P48552,NRIP1_HUMAN
P48553,TPC10_HUMAN
P48556,PSMD8_HUMAN
P48594,SPB4_HUMAN
P48595,SPB10_HUMAN
P48634,PRC2A_HUMAN
P48637,GSHB_HUMAN
P48643,TCPE_HUMAN
P48645,NMU_HUMAN
P48651,PTSS1_HUMAN
P48664,EAA4_HUMAN
P48668,K2C6C_HUMAN
P48681,NEST_HUMAN
P48723,HSP13_HUMAN
P48728,GCST_HUMAN
P48729,KC1A_HUMAN
P48730,KC1D_HUMAN
P48735,IDHP_HUMAN
P48736,PK3CG_HUMAN
P48739,PIPNB_HUMAN
P48740,MASP1_HUMAN
P48742,LHX1_HUMAN
P48745,CCN3_HUMAN
P48751,B3A3_HUMAN
P48764,SL9A3_HUMAN
P48775,T23O_HUMAN
P48788,TNNI2_HUMAN
P48960,AGRE5_HUMAN
P48995,TRPC1_HUMAN
P49005,DPOD2_HUMAN
P49006,MRP_HUMAN
P49019,HCAR3_HUMAN
P49023,PAXI_HUMAN
P49069,CAMLG_HUMAN
P49116,NR2C2_HUMAN
P49137,MAPK2_HUMAN
P49146,NPY2R_HUMAN
P49184,DNSL1_HUMAN
P49189,AL9A1_HUMAN
P49207,RL34_HUMAN
P49221,TGM4_HUMAN
P49238,CX3C1_HUMAN
P49247,RPIA_HUMAN
P49257,LMAN1_HUMAN
P49279,NRAM1_HUMAN
P49281,NRAM2_HUMAN
P49286,MTR1B_HUMAN
P49321,NASP_HUMAN
P49326,FMO5_HUMAN
P49327,FAS_HUMAN
P49335,PO3F4_HUMAN
P49336,CDK8_HUMAN
P49354,FNTA_HUMAN
P49356,FNTB_HUMAN
P49366,DHYS_HUMAN
P49368,TCPG_HUMAN
P49407,ARRB1_HUMAN
P49411,EFTU_HUMAN
P49418,AMPH_HUMAN
P49419,AL7A1_HUMAN
P49427,UB2R1_HUMAN
P49447,CY561_HUMAN
P49448,DHE4_HUMAN
P49450,CENPA_HUMAN
P49454,CENPF_HUMAN
P49458,SRP09_HUMAN
P49459,UBE2A_HUMAN
P49585,PCY1A_HUMAN
P49588,SYAC_HUMAN
P49589,SYCC_HUMAN
P49590,SYHM_HUMAN
P49591,SYSC_HUMAN
P49593,PPM1F_HUMAN
P49619,DGKG_HUMAN
P49638,TTPA_HUMAN
P49639,HXA1_HUMAN
P49640,EVX1_HUMAN
P49641,MA2A2_HUMAN
P49642,PRI1_HUMAN
P49643,PRI2_HUMAN
P49662,CASP4_HUMAN
P49674,KC1E_HUMAN
P49675,STAR_HUMAN
P49682,CXCR3_HUMAN
P49683,PRLHR_HUMAN
P49685,GPR15_HUMAN
P49703,ARL4D_HUMAN
P49711,CTCF_HUMAN
P49715,CEBPA_HUMAN
P49716,CEBPD_HUMAN
P49720,PSB3_HUMAN
P49721,PSB2_HUMAN
P49736,MCM2_HUMAN
P49746,TSP3_HUMAN
P49747,COMP_HUMAN
P49748,ACADV_HUMAN
P49750,YLPM1_HUMAN
P49753,ACOT2_HUMAN
P49754,VPS41_HUMAN
P49755,TMEDA_HUMAN
P49756,RBM25_HUMAN
P49757,NUMB_HUMAN
P49758,RGS6_HUMAN
P49759,CLK1_HUMAN
P49760,CLK2_HUMAN
P49761,CLK3_HUMAN
P49763,PLGF_HUMAN
P49765,VEGFB_HUMAN
P49767,VEGFC_HUMAN
P49768,PSN1_HUMAN
P49770,EI2BB_HUMAN
P49771,FLT3L_HUMAN
P49773,HINT1_HUMAN
P49788,TIG1_HUMAN
P49789,FHIT_HUMAN
P49790,NU153_HUMAN
P49792,RBP2_HUMAN
P49795,RGS19_HUMAN
P49796,RGS3_HUMAN
P49798,RGS4_HUMAN
P49802,RGS7_HUMAN
P49810,PSN2_HUMAN
P49815,TSC2_HUMAN
P49821,NDUV1_HUMAN
P49840,GSK3A_HUMAN
P49841,GSK3B_HUMAN
P49842,STK19_HUMAN
P49848,TAF6_HUMAN
P49862,KLK7_HUMAN
P49863,GRAK_HUMAN
P49888,ST1E1_HUMAN
P49895,IOD1_HUMAN
P49901,MCSP_HUMAN
P49902,5NTC_HUMAN
P49903,SPS1_HUMAN
P49908,SEPP1_HUMAN
P49910,ZN165_HUMAN
P49913,CAMP_HUMAN
P49914,MTHFS_HUMAN
P49915,GUAA_HUMAN
P49916,DNLI3_HUMAN
P49917,DNLI4_HUMAN
P49918,CDN1C_HUMAN
P49959,MRE11_HUMAN
P49961,ENTP1_HUMAN
P50052,AGTR2_HUMAN
P50053,KHK_HUMAN
P50135,HNMT_HUMAN
P50148,GNAQ_HUMAN
P50150,GBG4_HUMAN
P50151,GBG10_HUMAN
P50213,IDH3A_HUMAN
P50219,MNX1_HUMAN
P50221,MEOX1_HUMAN
P50222,MEOX2_HUMAN
P50225,ST1A1_HUMAN
P50226,ST1A2_HUMAN
P50238,CRIP1_HUMAN
P50281,MMP14_HUMAN
P50336,PPOX_HUMAN
P50391,NPY4R_HUMAN
P50395,GDIB_HUMAN
P50402,EMD_HUMAN
P50406,5HT6R_HUMAN
P50416,CPT1A_HUMAN
P50440,GATM_HUMAN
P50443,S26A2_HUMAN
P50452,SPB8_HUMAN
P50453,SPB9_HUMAN
P50454,SERPH_HUMAN
P50458,LHX2_HUMAN
P50461,CSRP3_HUMAN
P50479,PDLI4_HUMAN
P50502,F10A1_HUMAN
P50539,MXI1_HUMAN
P50542,PEX5_HUMAN
P50548,ERF_HUMAN
P50549,ETV1_HUMAN
P50552,VASP_HUMAN
P50553,ASCL1_HUMAN
P50570,DYN2_HUMAN
P50579,MAP2_HUMAN
P50583,AP4A_HUMAN
P50591,TNF10_HUMAN
P50607,TUB_HUMAN
P50613,CDK7_HUMAN
P50616,TOB1_HUMAN
P50747,BPL1_HUMAN
P50748,KNTC1_HUMAN
P50749,RASF2_HUMAN
P50750,CDK9_HUMAN
P50851,LRBA_HUMAN
P50876,R144A_HUMAN
P50895,BCAM_HUMAN
P50897,PPT1_HUMAN
P50914,RL14_HUMAN
P50990,TCPQ_HUMAN
P50991,TCPD_HUMAN
P50993,AT1A2_HUMAN
P50995,ANX11_HUMAN
P51003,PAPOA_HUMAN
P51114,FXR1_HUMAN
P51116,FXR2_HUMAN
P51124,GRAM_HUMAN
P51148,RAB5C_HUMAN
P51149,RAB7A_HUMAN
P51151,RAB9A_HUMAN
P51153,RAB13_HUMAN
P51157,RAB28_HUMAN
P51159,RB27A_HUMAN
P51160,PDE6C_HUMAN
P51161,FABP6_HUMAN
P51164,ATP4B_HUMAN
P51168,SCNNB_HUMAN
P51170,SCNNG_HUMAN
P51172,SCNND_HUMAN
P51178,PLCD1_HUMAN
P51397,DAP1_HUMAN
P51398,RT29_HUMAN
P51449,RORG_HUMAN
P51451,BLK_HUMAN
P51452,DUS3_HUMAN
P51460,INSL3_HUMAN
P51511,MMP15_HUMAN
P51512,MMP16_HUMAN
P51513,NOVA1_HUMAN
P51530,DNA2_HUMAN
P51531,SMCA2_HUMAN
P51532,SMCA4_HUMAN
P51553,IDH3G_HUMAN
P51570,GALK1_HUMAN
P51571,SSRD_HUMAN
P51572,BAP31_HUMAN
P51575,P2RX1_HUMAN
P51580,TPMT_HUMAN
P51582,P2RY4_HUMAN
P51587,BRCA2_HUMAN
P51589,CP2J2_HUMAN
P51606,RENBP_HUMAN
P51608,MECP2_HUMAN
P51610,HCFC1_HUMAN
P51617,IRAK1_HUMAN
P51636,CAV2_HUMAN
P51648,AL3A2_HUMAN
P51649,SSDH_HUMAN
P51654,GPC3_HUMAN
P51659,DHB4_HUMAN
P51665,PSMD7_HUMAN
P51668,UB2D1_HUMAN
P51671,CCL11_HUMAN
P51674,GPM6A_HUMAN
P51677,CCR3_HUMAN
P51679,CCR4_HUMAN
P51681,CCR5_HUMAN
P51684,CCR6_HUMAN
P51685,CCR8_HUMAN
P51686,CCR9_HUMAN
P51687,SUOX_HUMAN
P51688,SPHM_HUMAN
P51690,ARSL_HUMAN
P51692,STA5B_HUMAN
P51693,APLP1_HUMAN
P51784,UBP11_HUMAN
P51787,KCNQ1_HUMAN
P51788,CLCN2_HUMAN
P51790,CLCN3_HUMAN
P51793,CLCN4_HUMAN
P51795,CLCN5_HUMAN
P51797,CLCN6_HUMAN
P51798,CLCN7_HUMAN
P51800,CLCKA_HUMAN
P51801,CLCKB_HUMAN
P51805,PLXA3_HUMAN
P51808,DYLT3_HUMAN
P51809,VAMP7_HUMAN
P51810,GP143_HUMAN
P51811,XK_HUMAN
P51812,KS6A3_HUMAN
P51813,BMX_HUMAN
P51814,ZNF41_HUMAN
P51816,AFF2_HUMAN
P51817,PRKX_HUMAN
P51825,AFF1_HUMAN
P51826,AFF3_HUMAN
P51828,ADCY7_HUMAN
P51841,GUC2F_HUMAN
P51843,NR0B1_HUMAN
P51854,TKTL1_HUMAN
P51857,AK1D1_HUMAN
P51858,HDGF_HUMAN
P51878,CASP5_HUMAN
P51884,LUM_HUMAN
P51888,PRELP_HUMAN
P51946,CCNH_HUMAN
P51948,MAT1_HUMAN
P51955,NEK2_HUMAN
P51956,NEK3_HUMAN
P51957,NEK4_HUMAN
P51959,CCNG1_HUMAN
P51965,UB2E1_HUMAN
P51970,NDUA8_HUMAN
P51991,ROA3_HUMAN
P51993,FUT6_HUMAN
P52179,MYOM1_HUMAN
P52198,RND2_HUMAN
P52209,6PGD_HUMAN
P52272,HNRPM_HUMAN
P52292,IMA1_HUMAN
P52294,IMA5_HUMAN
P52298,NCBP2_HUMAN
P52306,GDS1_HUMAN
P52333,JAK3_HUMAN
P52429,DGKE_HUMAN
P52434,RPAB3_HUMAN
P52435,RPB11_HUMAN
P52564,MP2K6_HUMAN
P52565,GDIR1_HUMAN
P52566,GDIR2_HUMAN
P52569,CTR2_HUMAN
P52594,AGFG1_HUMAN
